file_path,task,method_name,metric_name,metric_value,modality_setting,is_ours,is_ori_xfi_baseline,is_superteacher_exploration,supports_which_contribution,can_be_used_in_main_paper,issue_or_risk
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,8.57123276444352,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.040092280833021576,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.014919421297792643,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,2.6776235968771824,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.6085546826287567,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.5943909075917657,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,1.380286816256279,depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.8433470507544581,depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.8384093181101145,depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,0.409839346604367,depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.9507419877790249,depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.9510167725270763,depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,2.451947396383704,lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.6048883900735753,lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.5822829930041259,lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,1.3798360993154992,vk+depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.8486344930789376,vk+depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.8457408045968763,vk+depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+depth+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,0.43060756511855725,vk+depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.9496071829405163,vk+depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.9498856342581349,vk+depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+depth+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,2.5429036805431626,vk+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.6115351041276967,vk+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.590237737444301,vk+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,0.42576679548628377,depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.9483476742736002,depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.9486253591456799,depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,loss,0.43833234462161585,vk+depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,acc,0.9479735627883776,vk+depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,macro_f1,0.9482669209387834,vk+depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.csv,missing_modality,teacher_cross_scene_all_combinations,params,8606392.0,vk+depth+lidar+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_scene_all_combinations.md,missing_modality,teacher_cross_scene_all_combinations,NA,NA,file,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,3.13539128269524,all_rows_mean,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.6709886935195577,all_rows_mean,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.6609753608251211,all_rows_mean,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,all_rows_mean,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,10.350211375535956,vk,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.0515182691108617,vk,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.019992630930211423,vk,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,vk,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,1.6866505850692821,depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.817433595211373,depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.8024963481594417,depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,9.780208195462937,lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.03886083052749719,lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.027450737626588534,lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,1.7454650973477273,mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.7235316124205013,mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.7175556912271359,mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,1.6143775828160458,vk+depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.8287192916822547,vk+depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.8139265871613728,vk+depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,vk+depth,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,10.61111086912914,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.04108991146028183,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,macro_f1,0.017494993026794303,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,params,8606392.0,vk+lidar,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,loss,2.1454527087412356,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
E:\Deskbook\Tea\HAR\outputs\eval\teacher_cross_subject_all_combinations.csv,missing_modality,teacher_cross_subject_all_combinations,acc,0.695613542835765,vk+mmwave,True,False,False,C2_missing_robustness;C4_distillation;C5_hpe_har_validation,yes,
